condition,convo,subID,enjoy,connected,timingFirstClick,timingLastClick,timingPageSubmit,timingClickCount,comments,enjoy_centered,connected_centered
short,C,421,97,75,8.895,50.4,50.766999999999996,8,,23.33333333333333,21.833333333333336
short,C,423,89,77,48.982,50.593999999999994,51.708999999999996,3,,2.3333333333333286,-7.833333333333329
short,C,426,70,89,82.24600000000001,111.73,112.779,4,,-8.5,24.0
short,C,427,58,65,25.874000000000002,34.312,34.981,4,,7.0,5.666666666666664
short,C,432,89,94,67.63600000000001,82.294,82.70299999999999,4,feel better hope in the audio,0.3333333333333286,3.5
short,C,435,69,78,9.631,35.019,35.992,8,,15.5,16.666666666666664
short,C,437,85,88,41.065,42.46,43.123999999999995,2,,35.0,44.0
short,C,442,95,83,3.123,9.839,55.667,10,happiness to speech ,3.6666666666666714,-2.5
short,C,444,74,71,29.818,43.082,44.352,6,,20.333333333333336,12.333333333333336
short,C,446,38,70,60.284,62.367,63.595,2,,-21.666666666666664,17.666666666666664
short,D,3,36,51,6.276,8.055,13.934000000000001,2,,9.166666666666668,20.833333333333332
short,D,4,38,70,6.992000000000001,12.479000000000001,16.79,2,,-21.333333333333336,2.6666666666666714
short,D,7,73,62,14.292,16.368,20.473,2,,15.0,9.166666666666664
short,D,11,67,81,20.016,23.041999999999998,23.96,4,,14.666666666666664,23.0
short,D,15,55,19,17.586,19.465999999999998,20.959,2,,-2.0,-28.833333333333336
short,D,17,59,81,2.701,16.665,17.647000000000002,5,,13.5,21.5
short,D,18,64,70,8.802999999999999,11.849,17.898,5,no comments,4.333333333333336,3.8333333333333286
short,D,24,65,73,47.661,50.619,52.468999999999994,4,,-5.5,1.1666666666666714
short,D,27,51,54,5.226,19.666,20.991,8,,5.333333333333336,17.666666666666664
short,D,29,37,21,25.987,27.393,28.776,2,,-16.5,-15.5
short,D,33,57,34,14.605,16.864,22.815,2,,12.5,-7.0
short,D,34,67,62,7.252000000000001,20.375999999999998,21.19,6,,14.833333333333336,13.333333333333336
short,D,36,81,83,16.061,19.144000000000002,21.092,3,,12.666666666666671,6.833333333333329
short,D,46,79,68,3.4010000000000002,5.1739999999999995,14.382,3,good conversation,2.0,0.0
short,D,49,94,91,22.974,27.574,37.204,4,VERY NICE.,2.1666666666666714,-2.0
short,D,52,94,78,1.2009999999999998,7.945,19.788,7,,28.5,12.0
short,D,55,51,60,21.283,23.673000000000002,26.154,2,,-3.1666666666666643,1.0
short,D,56,61,73,6.642,9.083,21.338,3,,12.166666666666664,13.0
short,D,57,75,85,21.526,24.625,27.660999999999998,2,,15.833333333333336,5.333333333333329
short,D,61,100,100,21.948,43.576,60.455,5,All Asian...,12.0,12.0
short,D,66,100,95,23.243000000000002,29.798000000000002,32.134,3,,25.83333333333333,37.166666666666664
short,D,68,53,41,19.848,24.122,26.4,3,none,7.0,7.833333333333336
short,D,70,66,55,20.676,27.17,29.263,2,,9.666666666666664,6.666666666666664
short,D,72,98,92,28.068,62.453,69.553,4,VERY CLEAR,2.6666666666666714,-3.8333333333333286
short,D,79,38,51,10.865,17.175,18.019000000000002,4,,-3.5,4.333333333333336
short,D,80,82,96,20.513,25.246,64.436,5,Good,-6.166666666666671,1.0
short,D,81,54,58,16.866,19.543,30.029,2,,-11.166666666666671,-2.8333333333333357
short,D,87,82,87,3.7319999999999998,8.748,21.57,7,no,0.1666666666666714,2.1666666666666714
short,D,89,71,70,3.3,6.947,8.261000000000001,3,,14.0,10.333333333333336
short,D,94,77,78,15.435,21.441999999999997,36.102,5,i like the audio output,11.5,9.833333333333329
short,D,95,94,63,4.144,25.845,27.669,4,,25.83333333333333,5.833333333333336
short,D,96,83,35,14.337,15.575,18.262,2,,7.666666666666671,-23.333333333333336
short,D,97,77,70,27.833000000000002,28.761999999999997,29.581999999999997,2,,18.333333333333336,27.833333333333336
short,D,105,65,62,21.686,22.825,24.057,2,,5.666666666666664,2.8333333333333357
short,D,106,74,63,16.65,18.25,19.288,2,,18.0,-4.5
short,D,110,71,80,6.579,9.936,42.06399999999999,2,,4.666666666666671,9.5
short,D,111,94,77,7.235,12.290999999999999,31.816,4,good,5.666666666666671,-4.166666666666671
short,D,113,63,55,41.076,44.003,45.004,2,,2.3333333333333357,1.0
short,D,119,67,51,17.296,39.516,40.998999999999995,4,good,18.5,10.166666666666664
short,D,120,80,84,2.436,5.186,80.559,6,it is useful,-0.3333333333333286,3.0
short,D,126,37,25,12.099,31.339000000000002,48.412,6,the conversation seems to be fluid though a bit random. ,-10.666666666666664,-20.166666666666664
short,D,127,81,74,23.399,32.819,39.665,5,Good.,2.0,-8.666666666666671
short,D,131,91,87,94.69200000000001,96.917,103.07600000000001,3,clear audio,12.833333333333329,10.166666666666671
short,D,134,96,91,18.288,22.516,25.724,2,,4.333333333333329,4.666666666666671
short,D,141,83,77,21.333000000000002,28.612,31.541,3,none,11.666666666666671,12.666666666666671
short,D,144,77,49,6.9,16.665,18.201,2,,26.666666666666664,9.166666666666664
short,D,148,61,61,17.732,23.628,24.909000000000002,3,,4.5,3.6666666666666643
short,D,149,74,61,23.564,29.355,31.412,2,,10.333333333333336,15.5
short,D,150,56,73,5.8420000000000005,23.528000000000002,25.076,4,,6.666666666666664,20.666666666666664
short,D,151,83,92,21.974,27.381,31.517,3,none,23.333333333333336,21.66666666666667
short,D,152,100,100,45.849,67.911,69.32,6,,2.3333333333333286,3.3333333333333286
short,D,154,86,82,6.577000000000001,15.045,24.592,8,no comments,-3.1666666666666714,-11.0
short,D,157,29,24,15.227,19.016,20.402,4,,-24.333333333333336,-23.666666666666664
short,D,159,100,98,33.665,38.369,43.593,3,good,0.1666666666666714,-1.5
short,D,162,31,19,20.098,24.123,24.895,6,,-14.666666666666664,-13.666666666666664
short,D,165,28,13,28.823,147.023,156.254,8,I feel like telling someone from HK you have a friend in Shanghai is like telling a student from Dartmouth you have a friend in Vancouver.,-30.666666666666664,-23.5
short,D,167,100,67,19.679000000000002,20.975,29.724,2,,17.0,0.5
short,D,171,84,91,14.120999999999999,19.801,21.09,3,,20.5,31.666666666666664
short,D,176,91,73,33.381,38.233000000000004,43.93899999999999,3,Fair,9.333333333333329,-13.166666666666671
short,D,180,68,57,11.199000000000002,24.445999999999998,25.796,3,,20.166666666666664,15.666666666666664
short,D,184,65,58,19.477999999999998,20.45,21.174,3,,17.666666666666664,21.0
short,D,188,100,93,19.789,25.173000000000002,26.737,4,,21.33333333333333,15.666666666666671
short,D,193,77,78,7.72,12.399000000000001,27.449,3,its good and clear ,-1.5,8.333333333333329
short,D,198,77,70,49.148999999999994,52.943000000000005,54.163999999999994,13,,7.0,-6.833333333333329
short,D,200,98,95,22.885,28.611,35.31,4,good,0.6666666666666714,-0.1666666666666714
short,D,204,77,96,20.636999999999997,23.508000000000003,38.635,3,very enjoyment friends.,0.0,8.0
short,D,206,93,99,52.388000000000005,54.638999999999996,58.005,3,Nice,1.3333333333333286,4.166666666666671
short,D,207,88,71,16.24,18.369,24.057,4,,10.333333333333329,-13.333333333333329
short,D,209,75,68,20.857,22.354,23.023000000000003,2,,9.166666666666671,5.333333333333336
short,D,210,79,79,24.113000000000003,26.949,29.906999999999996,2,,11.333333333333329,15.0
short,D,212,83,80,22.729,25.349,26.955,3,,7.333333333333329,4.166666666666671
short,D,214,65,72,62.735,71.875,81.25399999999999,3,no comments,13.5,18.166666666666664
short,D,220,67,59,13.077,17.92,20.06,3,,8.666666666666664,6.333333333333336
short,D,222,69,61,22.943,24.335,27.085,2,,23.0,18.833333333333336
short,D,225,85,100,48.725,51.152,52.413000000000004,3,,0.3333333333333286,12.333333333333329
short,D,226,69,57,19.993,26.339000000000002,27.728,4,,7.0,9.666666666666664
short,D,230,59,50,7.247000000000001,16.005,19.4,4,,5.166666666666664,1.0
short,D,239,70,75,19.561,26.078000000000003,29.022,3,,8.333333333333336,20.0
short,D,240,82,83,23.68,25.855,27.064,2,,15.833333333333329,11.0
short,D,241,71,79,17.324,22.314,22.755,5,,16.5,29.166666666666664
short,D,242,69,69,22.458000000000002,24.75,27.660999999999998,2,,2.6666666666666714,2.5
short,D,247,15,35,3.7119999999999997,19.206,19.94,7,,-7.333333333333332,2.0
short,D,253,40,32,126.195,127.635,128.535,2,,0.8333333333333357,-3.6666666666666643
short,D,256,73,95,10.319,19.767,25.335,8,Good,-1.1666666666666714,6.5
short,D,260,83,75,19.656,21.888,23.206,2,,6.0,3.3333333333333286
short,D,261,35,8,4.391,15.488,17.085,4,,-14.166666666666664,-29.166666666666664
short,D,263,95,91,16.454,20.397000000000002,40.091,3,The audio file is very nice.,3.5,-4.0
short,D,264,96,93,472.231,527.44,583.217,4,favorable,-0.1666666666666714,0.5
short,D,265,69,57,5.864,8.363999999999999,23.820999999999998,3,,-1.0,-6.5
short,D,267,38,11,26.421,32.123000000000005,33.049,3,,-25.333333333333336,-18.0
short,D,272,58,58,14.39,19.831,26.095,5,super,-3.8333333333333357,-0.8333333333333357
short,D,273,60,67,21.034000000000002,24.725,30.58,3,not bad,-1.3333333333333357,-4.666666666666671
short,D,276,81,80,5.9670000000000005,18.586,19.171,4,,24.666666666666664,21.5
short,D,279,91,86,35.565,40.374,49.729,3,No.,21.66666666666667,13.0
short,D,281,67,67,20.901,23.328000000000003,25.329,2,,5.0,16.833333333333336
short,D,283,52,28,72.257,76.926,77.17699999999999,7,,-10.166666666666664,-24.0
short,D,284,47,34,9.761000000000001,12.933,22.074,2,,6.333333333333336,6.333333333333332
short,D,286,65,59,12.862,16.133,21.303,3,clear,0.0,-9.666666666666671
short,D,294,74,76,29.906999999999996,32.895,41.102,3,they seemed to like each other,15.0,16.333333333333336
short,D,296,72,7,3.838,7.349,17.71,4,,8.666666666666664,-21.333333333333332
short,D,303,66,74,5.641,9.274,17.919,2,,6.666666666666664,13.333333333333336
short,D,306,0,0,2.177,7.225,19.769000000000002,6,,-9.166666666666666,-2.5
short,D,308,100,51,38.894,41.205,46.232,2,,16.33333333333333,-6.666666666666664
short,D,313,68,61,7.515,15.100999999999999,17.88,4,,22.833333333333336,24.166666666666664
short,D,314,56,57,35.652,37.733000000000004,38.675,2,,-4.833333333333336,-1.3333333333333357
short,D,315,48,25,22.158,27.12,28.82,4,none,-5.666666666666664,-11.333333333333336
short,D,316,61,61,5.278,10.388,17.555,3,,7.666666666666664,6.5
short,D,320,56,64,7.183,9.329,19.889,2,,-3.3333333333333357,5.333333333333336
short,D,324,71,76,7.782,22.868000000000002,23.706,5,,9.666666666666664,11.333333333333329
short,D,328,82,64,24.000999999999998,30.378,31.221999999999998,8,,4.166666666666671,-8.333333333333329
short,D,332,41,26,10.142999999999999,18.375,19.721,5,,-2.6666666666666643,-22.0
short,D,335,72,62,13.530999999999999,23.24,26.535,2,,10.666666666666664,9.666666666666664
short,D,339,83,79,24.085,35.321999999999996,36.221,7,,9.166666666666671,16.5
short,D,340,77,75,6.723,19.902,21.052,3,,9.666666666666671,2.6666666666666714
short,D,343,68,51,5.067,6.172000000000001,6.989,2,,-5.333333333333329,8.5
short,D,345,92,87,10.254000000000001,13.157,32.69,4,NICE,8.166666666666671,5.666666666666671
short,D,347,67,80,4.735,6.807,16.289,2,,10.5,30.833333333333336
short,D,353,81,50,16.725,21.305999999999997,22.6,2,,16.66666666666667,-6.166666666666664
short,D,354,85,90,36.732,39.681999999999995,42.114,3,,6.5,8.333333333333329
short,D,361,74,72,30.991,32.172,32.941,2,,32.333333333333336,20.333333333333336
short,D,362,79,84,19.881,21.416,22.901999999999997,4,,13.333333333333329,16.0
short,D,364,84,67,16.44,28.944000000000003,34.588,3,,32.0,18.333333333333336
short,D,369,74,79,8.214,14.064,17.515,5,,6.166666666666671,10.333333333333329
short,D,370,75,67,26.288,36.016999999999996,39.157,4,,-0.6666666666666714,-4.666666666666671
short,D,372,57,59,1.555,25.441,26.259,6,,6.166666666666664,9.666666666666664
short,D,373,65,68,7.749,10.533,16.884,3,,8.0,12.333333333333336
short,D,377,75,85,16.917,17.588,18.598,2,,-0.6666666666666714,12.666666666666671
short,D,380,55,24,23.107,26.418000000000003,59.364,3,it's not that clear but i can make out the content.,10.333333333333336,-6.666666666666668
short,D,384,59,33,16.153,18.449,18.8,3,,-3.0,-25.166666666666664
short,D,387,90,80,24.505,31.765,34.983000000000004,6,,12.5,19.166666666666664
short,D,390,25,16,25.465999999999998,31.37,38.96,10,,7.333333333333332,3.833333333333334
short,D,395,65,58,15.148,21.174,23.875,3,,2.0,12.666666666666664
short,D,399,93,78,4.397,8.154,23.858,5,Very excluding in this audio,9.5,-7.666666666666671
short,D,401,68,51,4.544,34.066,44.714,3,,18.333333333333336,15.0
short,D,403,91,93,22.315,27.075,32.735,3,Nice,0.3333333333333286,5.333333333333329
short,D,407,72,90,57.451,59.176,60.364,2,,-5.0,15.0
short,D,408,70,76,17.668,20.791,22.745,3,,-0.3333333333333286,5.833333333333329
short,D,412,76,64,18.712,20.136,21.495,2,,-4.666666666666671,-16.0
short,D,416,89,83,4.841,62.876000000000005,76.571,5,very interesting,-2.6666666666666714,3.3333333333333286
short,D,417,93,86,20.44,24.351999999999997,27.621,3,Nice,3.6666666666666714,-2.0
short,D,419,59,55,16.963,24.899,26.183000000000003,4,,14.166666666666664,13.833333333333336
short,D,424,45,39,18.652,24.673000000000002,27.366999999999997,4,,-4.833333333333336,-4.5
short,D,426,80,58,17.717,19.021,20.194000000000003,2,,1.5,-7.0
short,D,429,57,70,11.597999999999999,19.647000000000002,20.885,5,,17.5,25.333333333333336
short,D,432,97,89,7.296,10.827,28.605,3,best on the quality maintain in audio,8.333333333333329,-1.5
short,D,438,44,31,6.907,476.475,477.236,12,,15.666666666666668,3.166666666666668
short,D,439,60,61,7.332999999999999,10.472999999999999,19.507,2,,1.8333333333333357,1.6666666666666643
short,D,442,92,84,2.6430000000000002,35.038000000000004,41.422,11,introduction speech ,0.6666666666666714,-1.5
short,D,445,82,79,20.477,21.822,23.183000000000003,3,,2.1666666666666714,0.0
short,D,446,69,39,20.924,22.986,24.464000000000002,2,,9.333333333333336,-13.333333333333336
short,D,450,100,100,15.684000000000001,22.36,23.204,3,,14.833333333333329,16.66666666666667
short,E,1,61,61,7.902,20.259,22.444000000000003,11,,3.1666666666666643,3.6666666666666643
short,E,6,51,8,12.038,14.342,21.644000000000002,2,,1.1666666666666643,-15.166666666666668
short,E,8,65,65,12.604000000000001,13.452,23.27,2,,2.0,1.8333333333333357
short,E,10,53,54,24.825,26.893,28.558000000000003,2,,3.1666666666666643,5.5
short,E,18,70,71,17.421,22.029,24.811,5,no comments,10.333333333333336,4.833333333333329
short,E,20,42,42,71.032,72.112,72.903,2,,-2.5,-0.5
short,E,24,72,67,21.311999999999998,23.590999999999998,24.899,2,,1.5,-4.833333333333329
short,E,27,30,18,5.6339999999999995,20.046,22.184,6,,-15.666666666666664,-18.333333333333336
short,E,28,51,51,18.052,23.968000000000004,24.701999999999998,3,,0.1666666666666643,5.333333333333336
short,E,29,63,33,5.24,7.55,9.964,2,,9.5,-3.5
short,E,31,76,62,29.174,32.98,50.215,3,They first to meet up with each other.,10.166666666666671,-12.666666666666671
short,E,32,68,3,28.565,31.123,37.431999999999995,2,,4.833333333333336,-17.666666666666668
short,E,34,56,53,25.842,29.323,29.561999999999998,7,,3.8333333333333357,4.333333333333336
short,E,36,84,85,10.255999999999998,18.109,24.604,3,,15.666666666666671,8.833333333333329
short,E,40,42,57,24.994,27.898000000000003,29.241999999999997,3,,-15.5,-6.333333333333336
short,E,41,77,88,29.933000000000003,34.164,37.232,3,,-2.8333333333333286,4.833333333333329
short,E,42,59,30,29.363000000000003,34.3,37.188,3,,6.666666666666664,-10.333333333333336
short,E,47,11,7,30.69,31.864,32.736,2,,-12.666666666666668,-10.0
short,E,51,70,59,73.682,74.9,76.083,2,,-1.6666666666666714,-3.8333333333333357
short,E,52,37,58,2.55,24.654,28.250999999999998,9,,-28.5,-8.0
short,E,55,51,51,19.000999999999998,22.601,26.929000000000002,2,,-3.1666666666666643,-8.0
short,E,58,89,98,3.089,5.898,7.367000000000001,5,,3.1666666666666714,3.5
short,E,60,96,79,23.268,30.261999999999997,38.875,4,super,6.166666666666671,-4.5
short,E,68,53,24,22.726999999999997,26.996,29.638,3,none,7.0,-9.166666666666664
short,E,70,43,32,7.35,20.659000000000002,23.065,3,,-13.333333333333336,-16.333333333333336
short,E,73,28,11,24.109,29.873,31.721,6,,-4.333333333333336,-2.333333333333334
short,E,76,57,60,45.481,49.69,55.301,4,Audio not clear,-7.166666666666671,-5.166666666666671
short,E,79,50,74,22.092,23.886999999999997,25.164,2,,8.5,27.333333333333336
short,E,80,92,97,7.529,10.087,25.195,3,Interesting.,3.8333333333333286,2.0
short,E,85,56,52,31.248,34.609,36.556,2,,-3.5,-0.5
short,E,86,80,84,32.51,35.900999999999996,42.137,5,useful,0.0,-0.3333333333333286
short,E,87,86,81,5.808,10.519,23.517,5,no,4.166666666666671,-3.8333333333333286
short,E,95,37,72,136.308,164.005,166.18,4,,-31.16666666666667,14.833333333333336
short,E,97,61,42,21.951,25.614,26.398000000000003,3,,2.3333333333333357,-0.1666666666666643
short,E,102,16,3,33.010999999999996,37.312,63.956,2,,-5.333333333333332,-8.666666666666666
short,E,110,65,72,6.341,11.599,110.75200000000001,2,,-1.3333333333333286,1.5
short,E,111,82,84,4.633,9.84,14.931,3,good,-6.333333333333329,2.8333333333333286
short,E,112,95,93,27.926,29.070999999999998,30.011999999999997,2,,7.0,12.5
short,E,118,87,93,23.566,31.221,32.084,4,,30.166666666666664,37.833333333333336
short,E,120,78,84,15.985,19.101,26.869,5,very nice,-2.3333333333333286,3.0
short,E,123,95,86,3.8939999999999997,6.88,28.781999999999996,4,nice,0.1666666666666714,-1.0
short,E,125,72,64,4.354,27.769000000000002,33.931,3,Good,-4.833333333333329,-5.333333333333329
short,E,128,74,83,7.06,9.876,47.231,3,good,-2.8333333333333286,0.3333333333333286
short,E,129,70,15,1.78,18.907,28.281999999999996,16,,-3.1666666666666714,-20.666666666666664
short,E,130,81,79,3.42,41.14,41.942,4,not bad,0.1666666666666714,-1.5
short,E,138,76,64,15.299000000000001,17.984,23.718000000000004,2,,7.0,2.5
short,E,139,99,99,19.082,22.396,27.243000000000002,3,GOOD,-0.6666666666666714,-0.5
short,E,140,42,4,25.004,30.92,32.42,3,,-4.666666666666664,-7.166666666666666
short,E,141,85,58,32.218,50.836000000000006,54.363,5,none,13.666666666666671,-6.333333333333329
short,E,143,81,94,4.482,15.149000000000001,30.569000000000003,7,G0OD,-4.333333333333329,7.5
short,E,152,94,87,16.468,26.691999999999997,30.182,3,,-3.6666666666666714,-9.666666666666671
short,E,155,76,94,14.969000000000001,15.647,22.677,2,,3.3333333333333286,5.5
short,E,157,35,30,20.024,25.201,26.4,4,,-18.333333333333336,-17.666666666666664
short,E,161,100,99,13.745,14.880999999999998,15.538,2,,0.1666666666666714,-0.6666666666666714
short,E,163,62,45,2.6260000000000003,24.436,25.994,11,,-8.0,-22.83333333333333
short,E,166,68,82,16.288,19.607,26.625999999999998,2,,-1.1666666666666714,10.5
short,E,167,80,64,18.624000000000002,20.44,22.886999999999997,2,,-3.0,-2.5
short,E,168,93,85,5.2410000000000005,8.065,34.563,5,nice,-0.5,-4.833333333333329
short,E,170,57,61,24.026,29.061,31.735,5,,-1.1666666666666643,9.666666666666664
short,E,172,46,47,5.78,21.828000000000003,22.892,3,,-5.666666666666664,1.6666666666666643
short,E,178,62,63,16.543,18.351,22.576999999999998,2,,1.1666666666666643,6.0
short,E,181,66,68,19.817,25.441,27.537,3,,-4.166666666666671,-1.5
short,E,184,51,51,20.569000000000003,21.671,24.57,2,,3.6666666666666643,14.0
short,E,189,86,95,2.25,4.275,5.065,5,,4.5,5.333333333333329
short,E,190,75,63,101.11,104.89399999999999,106.31200000000001,4,,0.3333333333333286,16.166666666666664
short,E,191,76,66,11.527999999999999,13.288,26.459,2,,-7.0,-15.166666666666671
short,E,194,35,31,51.243,53.644,54.868,2,,-16.0,-15.5
short,E,198,66,75,84.48899999999999,86.09899999999999,103.281,5,,-4.0,-1.8333333333333286
short,E,199,73,11,22.109,25.618000000000002,45.383,3,It was kind of annoying that it switched speakers on my laptop as the speakers in the audio changed. ,3.3333333333333286,-44.166666666666664
short,E,206,84,94,3.048,7.027,23.747,3,nice,-7.666666666666671,-0.8333333333333286
short,E,207,82,100,11.582,14.013,28.737,3,,4.333333333333329,15.666666666666671
short,E,210,61,50,31.316999999999997,38.729,41.93899999999999,2,,-6.666666666666671,-14.0
short,E,213,86,72,7.6,13.216,19.198,5,none,0.0,-6.166666666666671
short,E,216,91,83,16.09,27.153000000000002,61.949,4,clear audio,6.833333333333329,4.333333333333329
short,E,218,51,35,14.222000000000001,77.76100000000001,78.873,5,,-10.166666666666664,-23.666666666666664
short,E,220,61,51,22.51,24.965999999999998,26.621,3,,2.6666666666666643,-1.6666666666666643
short,E,221,56,57,40.61,43.518,49.993,3,weldone ,-3.0,-7.166666666666671
short,E,228,37,43,12.248,13.353,22.368000000000002,2,,-13.166666666666664,-8.333333333333336
short,E,230,50,51,12.431,26.441,28.89,4,,-3.8333333333333357,2.0
short,E,233,56,27,14.232999999999999,16.991,22.176,2,,-7.166666666666664,-2.666666666666668
short,E,236,58,54,7.341,9.773,21.668000000000003,2,,-2.6666666666666643,-2.0
short,E,242,41,42,27.851999999999997,33.389,34.707,4,,-25.33333333333333,-24.5
short,E,244,61,28,26.015,28.888,31.052,2,,-5.5,-26.166666666666664
short,E,246,81,75,16.538,22.605,23.284000000000002,3,,13.5,11.833333333333336
short,E,247,23,28,3.28,28.16,28.896,4,,0.6666666666666679,-5.0
short,E,251,79,62,30.77,33.754,58.269,4,,3.0,-2.1666666666666714
short,E,252,63,63,22.388,24.624000000000002,28.694000000000003,2,,-2.3333333333333286,-2.8333333333333286
short,E,254,98,99,10.96,14.408,29.374000000000002,3,based on opinion,-0.6666666666666714,1.1666666666666714
short,E,256,66,94,5.315,10.842,23.691999999999997,3,Nice ,-8.166666666666671,5.5
short,E,265,75,64,8.682,41.306999999999995,42.687,3,,5.0,0.5
short,E,267,55,7,20.820999999999998,26.897,28.175,5,,-8.333333333333336,-22.0
short,E,269,80,65,18.618,25.635,32.400999999999996,4,,3.8333333333333286,3.6666666666666643
short,E,271,89,95,2.696,5.986000000000001,8.765,2,,-5.333333333333329,-0.6666666666666714
short,E,276,61,43,13.306,16.924,22.248,2,,4.666666666666664,-15.5
short,E,277,88,36,24.265,32.441,35.681999999999995,7,,3.6666666666666714,-35.16666666666667
short,E,282,100,65,28.763,30.979,32.42,2,,0.0,-24.33333333333333
short,E,285,64,57,27.64,30.1,31.276,4,,4.333333333333336,4.666666666666664
short,E,288,44,13,19.912,25.05,26.823,5,,-8.5,-36.666666666666664
short,E,297,82,82,18.631,22.303,25.166,2,,3.0,9.666666666666671
short,E,298,65,69,0.873,24.063000000000002,24.5,10,,3.8333333333333357,3.6666666666666714
short,E,299,68,66,74.008,79.888,81.86,3,,-2.8333333333333286,2.1666666666666643
short,E,302,74,86,5.615,7.571000000000001,9.138,5,,-1.0,2.6666666666666714
short,E,305,82,60,8.709,16.437,19.601,5,,13.333333333333329,1.6666666666666643
short,E,309,81,61,48.251999999999995,61.676,63.775,12,,6.166666666666671,-3.3333333333333286
short,E,313,33,21,14.924000000000001,23.055999999999997,25.264,6,,-12.166666666666664,-15.833333333333336
short,E,314,51,51,29.65,33.412,36.571999999999996,3,none,-9.833333333333336,-7.333333333333336
short,E,316,60,85,18.711,22.747,24.283,4,,6.666666666666664,30.5
short,E,321,55,55,37.0,39.602,40.159,3,,-1.5,3.0
short,E,324,42,56,33.367,53.215,54.146,3,,-19.333333333333336,-8.666666666666671
short,E,326,56,11,25.344,27.023000000000003,28.409000000000002,2,,-4.0,-16.0
short,E,327,65,54,25.06,26.349,27.541999999999998,2,,7.5,3.0
short,E,333,61,61,7.065,24.534000000000002,25.616,5,,1.3333333333333357,0.1666666666666643
short,E,335,34,24,27.738000000000003,30.122,31.78,2,,-27.333333333333336,-28.333333333333336
short,E,340,66,69,6.132999999999999,16.082,22.863000000000003,5,,-1.3333333333333286,-3.3333333333333286
short,E,341,46,29,6.724,16.404,25.35,4,,-4.0,-12.833333333333336
short,E,343,65,20,4.095,5.561,6.392,2,,-8.333333333333329,-22.5
short,E,346,59,54,12.367,14.669,26.287,5,,-0.6666666666666643,-2.6666666666666643
short,E,348,53,44,44.063,47.95,49.221000000000004,3,,-4.833333333333336,-13.0
short,E,352,20,26,0.6559999999999999,16.016,22.221,5,,-7.833333333333332,3.833333333333332
short,E,353,51,51,16.031,19.655,26.581999999999997,2,,-13.333333333333329,-5.166666666666664
short,E,360,26,27,8.408,9.693999999999999,10.710999999999999,2,,-27.666666666666664,-28.833333333333336
short,E,365,81,76,2.9139999999999997,24.346,25.301,7,it is useful,2.1666666666666714,-7.0
short,E,368,78,29,8.76,12.748,21.418000000000003,3,,16.166666666666664,-25.5
short,E,369,83,87,10.139,13.58,19.347,2,,15.166666666666671,18.33333333333333
short,E,373,33,26,25.961,27.465,28.518,2,,-24.0,-29.666666666666664
short,E,378,33,80,3.5060000000000002,5.531000000000001,7.186,2,,-24.333333333333336,6.333333333333329
short,E,379,77,71,24.133000000000003,28.803,30.499000000000002,2,,5.333333333333329,6.666666666666671
short,E,380,55,21,10.265999999999998,19.326,22.901,2,,10.333333333333336,-9.666666666666668
short,E,388,51,56,5.433,13.387,31.563000000000002,3,,1.1666666666666643,2.1666666666666643
short,E,389,38,39,27.04,35.486,42.537,5,,-17.666666666666664,-4.5
short,E,390,22,6,20.421,23.944000000000003,25.256999999999998,3,,4.333333333333332,-6.166666666666666
short,E,394,46,36,23.175,27.059,48.251000000000005,3,The one person didn't seem all that interested,-8.333333333333336,-4.333333333333336
short,E,398,83,84,17.677,33.19,34.277,6,,6.666666666666671,8.666666666666671
short,E,400,44,8,25.589000000000002,30.358,32.48,4,,-12.166666666666664,-19.166666666666668
short,E,401,51,35,2.636,30.892,35.46,3,,1.3333333333333357,-1.0
short,E,406,74,69,6.356,9.899,40.158,3,development ,-1.8333333333333286,-8.666666666666671
short,E,410,30,40,3.52,4.636,24.881,2,,4.166666666666668,12.666666666666668
short,E,411,62,70,28.176,31.006999999999998,32.162,4,,-13.833333333333329,-12.5
short,E,415,71,71,18.384,23.153000000000002,29.963,2,,-14.5,-12.833333333333329
short,E,416,92,76,4.1610000000000005,7.921,23.006,3,,0.3333333333333286,-3.6666666666666714
short,E,419,56,44,24.340999999999998,26.345,27.726,4,,11.166666666666664,2.8333333333333357
short,E,425,40,27,83.90700000000001,86.626,88.656,6,,-6.5,-8.5
short,E,427,62,79,12.183,14.623,22.033,2,,11.0,19.666666666666664
short,E,429,42,61,7.501,27.107,28.538,5,,2.5,16.333333333333336
short,E,431,94,78,22.835,27.593000000000004,28.064,6,,1.1666666666666714,-0.8333333333333286
short,E,438,7,3,12.288,596.638,599.6469999999999,9,,-21.333333333333332,-24.833333333333332
short,E,440,33,13,24.686999999999998,30.015,32.085,3,,-17.333333333333336,-39.666666666666664
short,E,442,94,84,3.2710000000000004,23.221,28.843000000000004,6,very calm speech ,2.6666666666666714,-1.5
short,E,444,7,30,39.067,49.763000000000005,51.238,7,,-46.666666666666664,-28.666666666666664
short,E,446,65,69,27.558000000000003,32.454,34.168,3,,5.333333333333336,16.666666666666664
short,E,449,67,76,25.445999999999998,26.469,27.471999999999998,2,,0.5,-4.166666666666671
short,F,1,52,51,6.1160000000000005,28.604,28.919,9,,-5.833333333333336,-6.333333333333336
short,F,2,64,65,12.673,21.038,22.133000000000003,3,,5.5,9.833333333333336
short,F,10,51,39,34.351,37.467,37.731,6,,1.1666666666666643,-9.5
