subID,factor_1_self_mean,factor_1_partner_mean,factor_1_self_var,factor_1_partner_var,avg_connection_self_mean,avg_connection_partner_mean,avg_connection_self_var,avg_connection_partner_var,mean_gap_convo_self_mean,mean_gap_convo_partner_mean,mean_gap_convo_self_var,mean_gap_convo_partner_var,median_gap_convo_self_mean,median_gap_convo_partner_mean,median_gap_convo_self_var,median_gap_convo_partner_var,mean_gap_speaker_self_mean,mean_gap_speaker_partner_mean,mean_gap_speaker_self_var,mean_gap_speaker_partner_var,median_gap_speaker_self_mean,median_gap_speaker_partner_mean,median_gap_speaker_self_var,median_gap_speaker_partner_var,mean_gap_partner_self_mean,mean_gap_partner_partner_mean,mean_gap_partner_self_var,mean_gap_partner_partner_var,median_gap_partner_self_mean,median_gap_partner_partner_mean,median_gap_partner_self_var,median_gap_partner_partner_var,factor_1_centered_self_mean,factor_1_centered_partner_mean,factor_1_centered_self_var,factor_1_centered_partner_var,avg_connection_centered_self_mean,avg_connection_centered_partner_mean,avg_connection_centered_self_var,avg_connection_centered_partner_var,mean_gap_convo_centered_self_mean,mean_gap_convo_centered_partner_mean,mean_gap_convo_centered_self_var,mean_gap_convo_centered_partner_var,median_gap_convo_centered_self_mean,median_gap_convo_centered_partner_mean,median_gap_convo_centered_self_var,median_gap_convo_centered_partner_var,mean_gap_speaker_centered_self_mean,mean_gap_speaker_centered_partner_mean,mean_gap_speaker_centered_self_var,mean_gap_speaker_centered_partner_var,median_gap_speaker_centered_self_mean,median_gap_speaker_centered_partner_mean,median_gap_speaker_centered_self_var,median_gap_speaker_centered_partner_var,mean_gap_partner_centered_self_mean,mean_gap_partner_centered_partner_mean,mean_gap_partner_centered_self_var,mean_gap_partner_centered_partner_var,median_gap_partner_centered_self_mean,median_gap_partner_centered_partner_mean,median_gap_partner_centered_self_var,median_gap_partner_centered_partner_var
63,-0.5596880331706545,-0.1120145447465558,1.8975557521202466,1.3239815242197113,46.5115925925926,57.431611111111096,365.2208777021606,345.6380109444445,279.7891465078349,279.7891465078349,6792.22189231798,6792.22189231798,301.22222222222223,301.22222222222223,7261.381944444443,7261.381944444443,272.9277517031097,286.33522755100324,12393.146902110779,13979.01256973291,283.8888888888889,300.3888888888889,7344.548611111113,12816.173611111113,286.33522755100324,272.9277517031097,13979.01256973291,12393.146902110779,300.3888888888889,283.8888888888889,12816.173611111113,7344.548611111113,1.603655480014115e-16,-0.11609588515421804,1.8975557521202466,0.8652316537763686,-7.500173321912169e-15,-2.229607407407407,365.2208777021605,114.12171824187504,-9.473903143468002e-15,61.36985666764786,6792.221892317981,3535.922324265734,-6.315935428978668e-15,57.18641975308641,7261.381944444444,2954.705278635117,6.315935428978668e-15,64.25552977392115,12393.14690211078,3547.9270182093937,-2.5263741715914672e-14,54.7358024691358,7344.548611111111,2414.6087354252404,-1.578983857244667e-14,57.713790053508774,13979.012569732906,6643.499806644734,-2.5263741715914672e-14,44.78086419753086,12816.173611111113,3299.006698388203
64,-0.45439487649135585,-0.4737982711189562,0.6290769643457853,1.3343585313392492,57.3683,54.43760000000001,151.6860815975309,402.04143651975306,139.0834882281915,139.0834882281915,34331.64709133568,34331.64709133568,200.4,200.4,11162.266666666665,11162.266666666665,103.01951695618553,175.88735336561012,36905.952039310556,56416.5320756654,157.65,239.6,8223.447222222223,23993.1,175.88735336561012,103.01951695618553,56416.5320756654,36905.952039310556,239.6,157.65,23993.1,8223.447222222223,-2.2204460492503132e-17,-0.5345453826837517,0.6290769643457853,0.9216321749556635,2.842170943040401e-15,-4.548062592592592,151.68608159753092,340.56993976565974,2.2737367544323207e-14,-69.70960904006208,34331.64709133568,14653.856663533345,-2.842170943040401e-15,-37.774444444444455,11162.266666666666,4593.464946502059,-2.842170943040401e-15,-35.6582244806141,36905.952039310556,18817.862271880796,-5.684341886080802e-15,-0.6316666666666692,8223.447222222223,7953.606680727024,1.7053025658242404e-14,-103.30107975079974,56416.5320756654,16315.626983004518,0.0,-75.54611111111112,23993.1,4495.818662894377
65,0.010465825688606534,0.2931430672721135,0.32831020147559353,1.013202875621891,37.67996666666666,63.51481666666666,198.1871986901234,201.39817920030848,239.57717055572502,239.57717055572502,21191.624842334684,21191.624842334684,234.25,234.25,14105.236111111111,14105.236111111111,210.99479929895975,268.9433882778487,12022.151763862661,49203.11038831839,193.6,284.05,10940.87777777778,29289.025000000005,268.9433882778487,210.99479929895975,49203.11038831839,12022.151763862661,284.05,193.6,29289.025000000005,10940.87777777778,-1.1102230246251566e-17,0.27888202592531414,0.32831020147559353,0.32373871721146646,7.105427357601002e-15,2.5603207407407416,198.1871986901234,46.80169471915084,5.684341886080802e-15,40.83344152022481,21191.62484233468,8742.604178974541,0.0,-0.5394444444444503,14105.236111111111,5190.721937242799,2.842170943040401e-15,68.19533866590191,12022.151763862661,16428.64792685587,5.684341886080802e-15,47.413333333333334,10940.877777777778,7752.321455418381,0.0,13.979806083198326,49203.1103883184,5419.483826070328,-1.1368683772161604e-14,-35.15111111111111,29289.024999999998,3859.2748820301777
66,-0.37976917585118,-0.00833964764572106,1.0261127010225877,0.9482757586479189,52.43605,53.58085,434.9920840867283,434.19584102129625,201.76146081574697,201.76146081574697,19998.319708813488,19998.319708813488,262.1,262.1,5523.211111111112,5523.211111111112,259.6337315666537,143.78984446684066,14781.29876713584,38391.767224499075,309.25,224.0,5381.791666666666,12639.055555555553,143.78984446684066,259.6337315666537,38391.767224499075,14781.29876713584,224.0,309.25,12639.055555555553,5381.791666666666,-5.828670879282072e-17,-0.06162418914649911,1.026112701022588,0.6859549061902589,-2.1316282072803005e-15,-5.8980375925925905,434.9920840867283,241.7919646549138,1.1368683772161604e-14,-0.7638391937510477,19998.319708813488,8600.990027154148,-2.2737367544323207e-14,30.095555555555553,5523.211111111112,3800.057625514404,6.252776074688882e-14,-52.09431191833674,14781.29876713584,18177.042391600527,0.0,-1.0716666666666712,5381.791666666667,7087.970112825789,1.7053025658242404e-14,50.10338396979153,38391.76722449907,7774.674021975828,0.0,74.49388888888889,12639.055555555555,4504.356662894376
67,0.6760322086582944,0.9186608609705729,0.42354556897528317,0.2171386385972576,63.762366666666665,78.78223333333332,203.4653603527778,273.8650482027778,-18.54829415879113,-18.54829415879113,28692.7565548771,28692.7565548771,84.6,84.6,23216.175,23216.175,-53.16973627842049,15.832438038051112,43497.05962590189,22443.469893504247,65.2,119.2,43739.575,13136.075,15.832438038051112,-53.16973627842049,22443.469893504247,43497.05962590189,119.2,65.2,13136.075,43739.575,-4.4408920985006264e-17,1.0655226849480266,0.4235455689752831,0.3438143056400941,2.842170943040401e-15,21.970440000000004,203.4653603527778,136.06789739563888,-5.684341886080802e-15,-210.83401662589236,28692.756554877105,11217.859376529246,0.0,-141.82,23216.175,11684.210749999998,0.0,-167.59171508299744,43497.05962590189,9552.598619561286,2.842170943040401e-15,-94.72,43739.575,6331.750749999999,0.0,-254.68318382198336,22443.46989350425,13684.747802080745,0.0,-171.05,13136.075,19849.18375
68,-0.3255377278984634,0.0222389856273376,0.5262475921173689,0.9884897344158929,52.7237037037037,55.10898148148148,15.65461511651234,287.39029101003075,90.42904651860653,90.42904651860653,26765.98304270361,26765.98304270361,169.55555555555554,169.55555555555554,11153.840277777777,11153.840277777777,58.24679182333317,122.6099470841771,36707.172688724946,25857.6179006963,136.33333333333334,211.38888888888889,20763.937499999996,7766.861111111111,122.6099470841771,58.24679182333317,25857.6179006963,36707.172688724946,211.38888888888889,136.33333333333334,7766.861111111111,20763.937499999996,8.018277400070575e-17,0.04417434580547439,0.5262475921173689,0.4501917164287935,3.157967714489334e-15,-3.8620024691358004,15.654615116512344,57.99303968221276,0.0,-149.03025443149482,26765.98304270361,15112.000676315913,1.2631870857957336e-14,-89.10987654320988,11153.840277777777,5288.367830075446,6.315935428978668e-15,-123.32319067954683,36707.172688724946,23603.05645113149,-9.473903143468002e-15,-50.65925925925925,20763.937499999996,10358.879020061728,1.8947806286936004e-14,-175.15886765591515,25857.617900696296,24110.743903931492,3.157967714489334e-15,-112.66358024691358,7766.861111111111,10588.73200703018
69,0.6138088129529186,-0.3128004833089529,0.18746242599410012,0.6124819532687803,77.13377777777777,57.42601851851852,34.646700868055525,164.64865985725302,407.24559221485896,407.24559221485896,12865.523647755781,12865.523647755781,390.72222222222223,390.72222222222223,4761.819444444444,4761.819444444444,553.1485096497513,263.50760481737376,37135.29962006702,5791.886144662519,522.5,245.77777777777777,17054.9375,3628.694444444444,263.50760481737376,553.1485096497513,5791.886144662519,37135.29962006702,245.77777777777777,522.5,3628.694444444444,17054.9375,1.2335811384723961e-17,-0.18649328525844036,0.1874624259941001,0.48913745704136663,9.473903143468002e-15,1.1672650205761315,34.64670086805555,56.19100591286652,-6.315935428978668e-15,202.98812967545234,12865.523647755783,7981.037635185153,-6.315935428978668e-15,156.63086419753088,4761.819444444444,4392.2744144375865,-1.0737090229263736e-13,72.5635468121407,37135.299620067024,3238.953310627781,0.0,26.637037037037032,17054.9375,744.3871219135802,-3.473764485938268e-14,335.3981454741914,5791.886144662518,24416.268500935625,6.315935428978668e-15,277.3240740740741,3628.6944444444443,12317.085856481483
70,0.8427872742807783,-0.11771988904361697,0.28196495481846556,0.585935857254083,78.51871666666666,59.81699999999999,157.6689547657406,182.19822812962957,290.90173379961186,290.90173379961186,16508.08583019836,16508.08583019836,291.35,291.35,7955.169444444446,7955.169444444446,234.92669887004791,347.1348747584317,16892.94799045805,29665.80384216668,237.9,320.85,3996.988888888889,15339.502777777778,347.1348747584317,234.92669887004791,29665.80384216668,16892.94799045805,320.85,237.9,15339.502777777778,3996.988888888889,-3.3306690738754695e-17,-0.04874878553119909,0.2819649548184656,0.259893500515198,1.4210854715202005e-15,2.9463790740740756,157.6689547657407,61.55823608852159,4.263256414560601e-14,97.29046108850035,16508.085830198357,5899.998936579949,-2.2737367544323207e-14,62.27055555555555,7955.169444444444,3055.441221193416,1.7053025658242404e-14,148.78001510359363,16892.94799045805,3872.7085936735425,-5.684341886080802e-15,88.64333333333332,3996.988888888889,2904.523023319615,-8.526512829121202e-15,45.73085430234481,29665.80384216668,22273.804710757755,-2.2737367544323207e-14,12.828888888888887,15339.502777777778,8693.637721536354
80,0.6240401141068077,-0.2766844077078899,0.4347463057893908,0.9937352945737365,76.57216666666666,59.74596666666666,93.86597259876542,355.76225590617287,195.1990128987473,195.1990128987473,10597.203614972941,10597.203614972941,198.0,198.0,5929.9444444444425,5929.9444444444425,186.90983565975628,203.81876179877122,10400.12480007435,15999.670271877878,184.6,204.45,8070.822222222221,8703.025000000001,203.81876179877122,186.90983565975628,15999.670271877878,10400.12480007435,204.45,184.6,8703.025000000001,8070.822222222221,1.6653345369377348e-16,-0.334188148091404,0.4347463057893907,0.3651614107257106,4.263256414560601e-15,1.0408166666666663,93.86597259876541,73.26712366123452,5.684341886080802e-15,-39.8018303386934,10597.20361497294,4009.463343340209,0.0,-21.019999999999996,5929.944444444445,2663.6801111111113,-8.526512829121202e-15,-32.12327333425792,10400.12480007435,7258.140940047942,5.684341886080802e-15,-17.054999999999996,8070.822222222221,3553.057472222222,-5.684341886080802e-15,-47.341306859371365,15999.670271877878,4463.853170256108,1.1368683772161604e-14,-34.92,8703.025000000001,4277.261777777779
81,1.132503174165763,0.38236547795815434,0.15573112778414294,0.6528468048466274,67.03408333333333,67.4068,311.79444475462975,734.667032060494,260.25435769189016,260.25435769189016,6310.268347178648,6310.268347178648,223.6,223.6,4174.766666666666,4174.766666666666,245.54688847037013,275.1640791709025,12498.781692432334,5252.747972691529,231.2,219.7,6959.122222222225,5107.51111111111,275.1640791709025,245.54688847037013,5252.747972691529,12498.781692432334,219.7,231.2,5107.51111111111,6959.122222222225,2.2204460492503132e-17,0.37570804358053567,0.15573112778414294,0.3950083563221921,5.684341886080802e-15,7.747841666666669,311.79444475462975,192.77171740081792,1.1368683772161604e-14,31.759048933763758,6310.268347178644,2556.6184846574083,5.684341886080802e-15,7.140000000000001,4174.766666666666,1454.8687777777777,-3.979039320256561e-14,45.08574931893475,12498.781692432338,3535.9406589253567,1.1368683772161604e-14,2.855000000000004,6959.122222222222,2534.989694444445,5.684341886080802e-15,18.43027768845557,5252.747972691528,5647.916724056991,1.1368683772161604e-14,13.205000000000002,5107.51111111111,2460.8346944444443
82,-0.20439631077111603,-0.060416855184709704,0.23208560104729406,1.1962409446021278,62.16011666666667,55.051550000000006,92.11520399413581,623.4882945558645,206.60522292912896,206.60522292912896,7223.597132350821,7223.597132350821,205.6,205.6,2692.433333333333,2692.433333333333,145.7831051846992,268.0593470695643,4623.312492348683,13705.257150990412,139.2,279.75,2786.177777777778,10002.458333333334,268.0593470695643,145.7831051846992,13705.257150990412,4623.312492348683,279.75,139.2,10002.458333333334,2786.177777777778,6.661338147750939e-17,-0.20076423805601626,0.23208560104729412,0.9104054083985873,-1.4210854715202005e-15,-5.0948049999999965,92.11520399413581,324.3721993671636,2.1316282072803006e-14,-27.254999305273564,7223.597132350821,2023.1372013577877,5.684341886080802e-15,-12.66,2692.433333333334,801.3621111111112,2.842170943040401e-14,28.00463888902945,4623.312492348683,2868.718861981899,1.1368683772161604e-14,53.70500000000002,2786.1777777777775,2902.7385833333333,-5.684341886080802e-15,-82.0439788073491,13705.257150990412,3124.0138619986033,0.0,-72.79,10002.458333333336,2515.5854444444444
83,0.3347999378654176,-0.2478566070579092,1.1016377955104055,1.042969055375693,71.64646666666667,58.34946666666667,245.9160367271606,691.1931648691358,246.02099530103754,246.02099530103754,7555.0997033027625,7555.0997033027625,221.8,221.8,2927.8999999999996,2927.8999999999996,276.81333147355224,215.31185703509718,6445.580439216233,14255.8660063746,247.25,202.95,5093.458333333335,4885.969444444444,215.31185703509718,276.81333147355224,14255.8660063746,6445.580439216233,202.95,247.25,4885.969444444444,5093.458333333335,-5.551115123125783e-17,-0.33428436506556236,1.1016377955104055,0.36387458521452465,7.105427357601002e-16,-0.8482533333333322,245.9160367271606,287.8944044567778,-1.1368683772161604e-14,16.102350303825848,7555.099703302759,1699.647801078704,-1.1368683772161604e-14,5.160000000000002,2927.9,971.0310000000003,5.400124791776761e-14,-11.639828516552328,6445.580439216234,3333.7661123955695,0.0,-12.289999999999996,5093.458333333333,1419.1115555555548,3.126388037344441e-14,43.71149847805724,14255.8660063746,3338.320830046178,1.1368683772161604e-14,27.579999999999995,4885.969444444445,2124.2395555555554
84,-0.9628334958382132,-0.39299096497328134,1.74356499420109,1.2285738851807642,18.900733333333335,51.51345000000001,167.82421074197535,183.8439494262346,283.84611131000963,283.84611131000963,9813.98968374356,9813.98968374356,261.3,261.3,3866.788888888889,3866.788888888889,289.5426597805591,278.53438794991087,6564.240338375948,21425.377634496694,282.65,251.1,7359.391666666667,7116.044444444445,278.53438794991087,289.5426597805591,21425.377634496694,6564.240338375948,251.1,282.65,7116.044444444445,7359.391666666667,6.661338147750939e-17,-0.6091820663512977,1.74356499420109,0.7965488546972279,-1.4210854715202005e-15,-12.958843333333334,167.82421074197535,94.21988054180254,1.9895196601282804e-14,57.709977913695184,9813.98968374356,3859.180678026277,-1.1368683772161604e-14,48.61,3866.788888888889,2278.1904444444444,-8.526512829121202e-15,52.85563522896196,6564.2403383759465,8270.01210440619,2.2737367544323207e-14,39.4,7359.391666666667,2171.959444444445,-6.252776074688882e-14,62.76307987654544,21425.377634496694,3972.059565344401,5.684341886080802e-15,67.795,7116.044444444444,4864.971361111111
85,0.27881324554594805,0.21577116619237838,0.3242056277378553,1.2571856588134307,63.42743333333334,61.26133333333333,139.43420376049386,605.7673453271605,318.28380054512814,318.28380054512814,10037.448161968287,10037.448161968287,257.2,257.2,4023.8444444444444,4023.8444444444444,373.7914609344265,263.3363748401388,12128.512641471194,12087.248853847288,309.2,222.85,8156.900000000001,6074.002777777778,263.3363748401388,373.7914609344265,12087.248853847288,12128.512641471194,222.85,309.2,6074.002777777778,8156.900000000001,2.2204460492503132e-17,0.12374473895277827,0.3242056277378552,0.5189647613584174,-5.684341886080802e-15,1.2417100000000025,139.43420376049383,208.5991830583458,-5.1159076974727215e-14,95.59143607232548,10037.448161968288,2791.855945436235,1.1368683772161604e-14,44.1,4023.8444444444444,1240.5094444444444,5.968558980384842e-14,46.08250223457668,12128.512641471192,3996.274280224385,1.1368683772161604e-14,13.805000000000003,8156.900000000001,1481.7985833333332,1.1368683772161604e-14,145.49207971943565,12087.248853847288,3946.4382172406686,5.684341886080802e-15,91.51999999999998,6074.002777777778,3768.1106666666656
86,-0.2928537485843331,0.19995783809787174,1.082760421381495,1.1511468713144886,62.871333333333325,60.403549999999996,270.9146027222222,390.2451207595679,302.04843993450095,302.04843993450095,17760.038119300665,17760.038119300665,258.5,258.5,6168.444444444443,6168.444444444443,311.33370655431975,292.6847874756491,19032.210880200208,18297.46796616057,255.35,260.6,7233.613888888889,10865.6,292.6847874756491,311.33370655431975,18297.46796616057,19032.210880200208,260.6,255.35,10865.6,7233.613888888889,4.4408920985006264e-17,0.05076471144524351,1.0827604213814948,0.5191920303828617,6.394884621840902e-15,0.3283166666666652,270.9146027222221,50.72546190876548,-5.400124791776761e-14,77.73253940063556,17760.03811930067,5373.09200094381,0.0,45.529999999999994,6168.444444444444,1677.9073333333333,7.389644451905042e-14,69.1851394320763,19032.210880200204,4176.80600973815,5.684341886080802e-15,46.17000000000001,7233.613888888889,2706.627333333334,-1.7053025658242404e-14,85.96916660287995,18297.467966160566,8172.891190118254,-2.2737367544323207e-14,41.44500000000001,10865.6,3075.7091388888894
87,0.25189067814996335,0.6828529512965609,0.4341597750114039,0.91596990166719,73.72971666666668,66.86940000000001,316.7885631916668,500.488927291358,133.44745824695067,133.44745824695067,11430.383162693011,11430.383162693011,154.6,154.6,1944.9888888888886,1944.9888888888886,138.49600429936885,128.31664344808433,16708.019719195905,9700.803585431015,167.8,138.7,1440.677777777778,4063.0666666666675,128.31664344808433,138.49600429936885,9700.803585431015,16708.019719195905,138.7,167.8,4063.0666666666675,1440.677777777778,2.2204460492503132e-17,0.5881342673173625,0.4341597750114039,0.3300928651371875,-7.105427357601002e-15,7.8800050000000015,316.78856319166675,71.17567773778086,1.4210854715202005e-15,-107.72854045566969,11430.383162693011,4877.208064586773,5.684341886080802e-15,-68.76,1944.988888888889,869.8265555555555,-3.552713678800501e-14,-112.46677482098353,16708.019719195905,3601.0676016046923,-1.1368683772161604e-14,-84.48499999999999,1440.6777777777777,2364.8128055555558,5.684341886080802e-15,-103.30535005482753,9700.803585431015,9404.992087371827,1.1368683772161604e-14,-58.295,4063.0666666666675,1176.7624722222224
88,0.3729543467157237,0.2339150375966716,0.7098000265293063,0.950843503405475,66.73155,61.83923333333333,380.8111179262346,345.4914723777777,219.3339918300951,219.3339918300951,5814.516023787393,5814.516023787393,205.15,205.15,814.3916666666668,814.3916666666668,201.3343436749305,237.4451986341212,6877.464689101288,8761.449614946989,209.6,185.3,1178.4888888888888,2516.4,237.4451986341212,201.3343436749305,8761.449614946989,6877.464689101288,185.3,209.6,2516.4,1178.4888888888888,-1.1102230246251566e-17,0.15130272047404916,0.7098000265293062,1.1205034924060926,2.842170943040401e-15,2.1500216666666665,380.8111179262346,73.02851050580553,4.263256414560601e-15,-13.253353514210824,5814.516023787393,4985.62894238463,-5.684341886080802e-15,-13.154999999999998,814.3916666666667,1661.1958055555556,1.9895196601282804e-14,2.9456143026095063,6877.464689101288,5267.767324388671,5.684341886080802e-15,-33.705,1178.4888888888888,3740.73636111111,1.4210854715202004e-14,-29.554155160662134,8761.449614946989,6866.772060414889,-1.1368683772161604e-14,-11.834999999999997,2516.4,2055.9011388888885
89,0.15641380679089895,-0.007127233632392131,0.5253235140897554,0.3326206588059865,60.90531666666666,55.38204999999999,32.479806150925924,73.80014981512349,284.740556637585,284.740556637585,14377.064165814407,14377.064165814407,254.2,254.2,4966.733333333334,4966.733333333334,287.8235572919627,281.44175056970306,11290.556044651901,19990.258926015107,244.4,264.2,4471.544444444445,7361.622222222223,281.44175056970306,287.8235572919627,19990.258926015107,11290.556044651901,264.2,244.4,7361.622222222223,4471.544444444445,-2.2204460492503132e-17,-0.11139360474749713,0.5253235140897554,0.7064015206696411,9.947598300641402e-15,-4.889785000000001,32.479806150925924,275.6362133823734,6.536993168992921e-14,58.69386777402811,14377.064165814407,7051.350230652784,1.1368683772161604e-14,40.8,4966.733333333334,3348.631666666667,8.526512829121202e-15,55.59108759989463,11290.556044651898,10496.287410519439,-5.684341886080802e-15,48.67500000000001,4471.544444444446,6636.232361111111,5.400124791776761e-14,61.33471364992823,19990.2589260151,6941.52071939301,1.1368683772161604e-14,30.855,7361.622222222221,3196.352472222223
90,-0.4922542302049111,0.4692911153564944,0.78199470327931,0.15456388122120338,39.64475,65.80086666666666,75.12976745833332,467.9691654555555,95.42749794808094,95.42749794808094,7383.240373639115,7383.240373639115,148.25,148.25,1911.1805555555557,1911.1805555555557,88.95529366610232,102.21699899810517,7131.212738681857,11440.896028841067,128.4,170.05,1958.9333333333332,4248.13611111111,102.21699899810517,88.95529366610232,11440.896028841067,7131.212738681857,170.05,128.4,4248.13611111111,1958.9333333333332,-8.881784197001253e-17,0.3001579405418084,0.7819947032793099,0.09410001958151527,-2.4868995751603505e-15,3.4029750000000023,75.12976745833332,75.8530182384722,-8.526512829121202e-15,-149.5504967844264,7383.240373639115,2745.8141811866753,0.0,-75.74500000000002,1911.1805555555557,939.3458055555553,-8.526512829121202e-15,-143.52049033428935,7131.212738681857,5301.650901476261,-5.684341886080802e-15,-57.075,1958.9333333333332,1742.1156944444451,-1.1368683772161604e-14,-155.45602513309194,11440.896028841067,2599.8240548268586,-1.1368683772161604e-14,-94.56000000000002,4248.136111111111,1900.7982222222226
100,-0.1118545294111768,-0.10188803876601456,0.8750147324274302,0.42376557940561943,46.73985,55.791466666666665,168.78684236697532,506.1680120419754,199.94401368002502,199.94401368002502,22504.130077556285,22504.130077556285,203.85,203.85,8634.447222222223,8634.447222222223,174.96656665571282,225.2284157875885,15714.312235289835,36690.74924523992,188.75,212.2,4728.791666666668,14357.066666666668,225.2284157875885,174.96656665571282,36690.74924523992,15714.312235289835,212.2,188.75,14357.066666666668,4728.791666666668,4.4408920985006264e-17,0.06947260482232775,0.8750147324274302,0.40033928837037874,2.4868995751603505e-15,1.477804074074075,168.7868423669753,139.99340665079245,5.684341886080802e-15,-109.48961414939345,22504.130077556285,4203.230616078334,5.684341886080802e-15,-52.73833333333333,8634.447222222223,1465.372479080933,1.7053025658242404e-14,-86.50555701515164,15714.312235289839,7809.086592652122,0.0,-46.862222222222215,4728.791666666666,2918.4057325102885,8.526512829121202e-15,-132.22500947774955,36690.74924523992,4015.2577660521474,1.1368683772161604e-14,-68.55666666666669,14357.066666666668,1272.7972620027435
101,-0.3411303893711995,-0.24458845085555042,1.4040801364026578,1.3170687845130504,59.04770370370371,53.13538888888889,435.73460064429025,356.75596140277776,421.8961482566683,421.8961482566683,21793.004481824282,21793.004481824282,330.72222222222223,330.72222222222223,8728.756944444445,8728.756944444445,411.71713412526503,432.2606831898886,21892.02806083394,28999.301476333538,332.6666666666667,358.22222222222223,11684.4375,19239.006944444445,432.2606831898886,411.71713412526503,28999.301476333538,21892.02806083394,358.22222222222223,332.6666666666667,19239.006944444445,11684.4375,0.0,-0.09902169585658777,1.4040801364026578,1.2627243072807086,-3.947459643111668e-15,-1.2667833333333307,435.73460064429025,575.2923902318056,4.421154800285068e-14,131.98178767588317,21793.004481824275,7206.490479433079,-6.315935428978668e-15,86.0111111111111,8728.756944444445,3610.8961111111107,3.789561257387201e-14,139.89855175739706,21892.028060833938,10363.580299665007,-1.8947806286936004e-14,110.98333333333332,11684.4375,8701.926875000001,2.5263741715914672e-14,124.19288513187172,28999.30147633354,7191.892802327692,-6.315935428978668e-15,91.32222222222221,19239.006944444445,5838.813819444444
102,-0.5247182248795279,-0.06956326157586057,0.16799753640763446,0.9009777657989617,56.75678333333333,52.1164,29.618813179320984,473.31152715555555,310.2301652276023,310.2301652276023,17253.365652047174,17253.365652047174,261.85,261.85,6042.669444444446,6042.669444444446,331.19029156242084,289.68168290431197,15097.72885389044,25332.86831017805,293.0,240.85,5346.666666666667,9981.391666666668,289.68168290431197,331.19029156242084,25332.86831017805,15097.72885389044,240.85,293.0,9981.391666666668,5346.666666666667,3.3306690738754695e-17,0.06051101246564659,0.16799753640763446,0.6271762277862545,1.4210854715202005e-15,-1.1955692592592606,29.618813179320984,129.1716435661943,0.0,11.825152552941555,17253.365652047174,3482.887963036442,-2.2737367544323207e-14,11.061666666666673,6042.669444444446,1886.2091457475997,-1.4210854715202004e-14,-6.429917407757282,15097.72885389044,3833.522364068849,0.0,-7.787222222222224,5346.666666666667,1783.3766738683132,7.389644451905042e-14,30.444042140630792,25332.868310178048,7375.065388705559,5.684341886080802e-15,38.55833333333332,9981.391666666668,6264.345907064471
103,0.058803751241530235,-0.3013686902193184,1.1166299400290596,0.5683739876269619,59.7636,49.90881666666667,50.994995637037015,358.3814355398148,361.77974262005125,361.77974262005125,15972.602134028952,15972.602134028952,294.25,294.25,7478.569444444444,7478.569444444444,401.45001130396867,321.79858497264433,25666.492867570043,11079.617590402851,325.85,258.8,12801.78055555556,4775.233333333334,321.79858497264433,401.45001130396867,11079.617590402851,25666.492867570043,258.8,325.85,4775.233333333334,12801.78055555556,3.2612801348363975e-17,-0.11294221856570537,1.1166299400290596,0.5899033549195614,4.263256414560601e-15,-3.1024709259259238,50.99499563703705,96.88212664348274,5.684341886080802e-15,68.52968768463542,15972.602134028952,1518.446738665444,0.0,46.70166666666667,7478.569444444444,1002.6100346364888,-1.1368683772161604e-14,32.71295663472974,25666.492867570036,1136.7242940804454,-2.2737367544323207e-14,13.447777777777778,12801.780555555555,696.7313251028809,-4.831690603168681e-14,103.91545208901184,11079.617590402855,4647.091059827882,-1.1368683772161604e-14,73.20333333333332,4775.233333333333,3034.3437805212616
104,-0.17422978093273597,0.009293820876439682,1.0593640933705457,0.31847110447396526,41.20922222222222,51.61757407407407,209.6341489305555,255.88160941049378,263.15489849047464,263.15489849047464,23536.635379558105,23536.635379558105,236.61111111111111,236.61111111111111,8478.048611111111,8478.048611111111,249.32997766542465,277.1652529917835,32419.923445999677,23043.77290073068,221.55555555555554,254.94444444444446,10742.215277777777,12341.840277777776,277.1652529917835,249.32997766542465,23043.77290073068,32419.923445999677,254.94444444444446,221.55555555555554,12341.840277777776,10742.215277777777,-2.4671622769447922e-17,0.15486057587540233,1.059364093370546,0.32277653530264466,-2.7632217501781674e-15,-2.784598148148148,209.6341489305555,89.01850787239202,7.263325743325468e-14,-26.759462090310492,23536.6353795581,6018.007708008993,-3.157967714489334e-15,-8.099999999999996,8478.048611111111,2640.6537499999995,-1.8947806286936004e-14,-15.196878440708069,32419.923445999684,4872.482102070065,1.2631870857957336e-14,7.705555555555555,10742.21527777778,3651.3046527777783,1.2631870857957336e-14,-38.19427132796872,23043.77290073068,12527.72591774828,-1.2631870857957336e-14,-19.788888888888895,12341.840277777777,3803.8929861111114
