subID,partnerID,num_turns_convo,num_turns_speaker,mean_gap_convo,median_gap_convo,mean_gap_speaker,median_gap_speaker,mean_gap_partner,median_gap_partner
110,103,265.0,132.0,367.3207547169811,313.0,352.8863636363636,280.5,381.6466165413534,346.0
103,110,265.0,133.0,367.3207547169811,313.0,381.6466165413534,346.0,352.8863636363636,280.5
83,89,146.0,73.0,382.67808219178085,329.0,420.958904109589,359.0,344.3972602739726,311.0
89,83,146.0,73.0,382.67808219178085,329.0,344.3972602739726,311.0,420.958904109589,359.0
20,24,173.0,87.0,155.46820809248555,193.0,-40.804597701149426,79.0,354.0232558139535,369.5
24,20,173.0,86.0,155.46820809248555,193.0,354.0232558139535,369.5,-40.804597701149426,79.0
68,65,132.0,66.0,215.3409090909091,231.5,219.6060606060606,231.5,211.07575757575756,229.5
65,68,132.0,66.0,215.3409090909091,231.5,211.07575757575756,229.5,219.6060606060606,231.5
44,43,156.0,78.0,311.1474358974359,247.0,243.01282051282053,196.5,379.28205128205127,373.0
43,44,156.0,78.0,311.1474358974359,247.0,379.28205128205127,373.0,243.01282051282053,196.5
5,2,152.0,76.0,433.25657894736844,375.5,532.0657894736842,581.0,334.44736842105266,284.5
2,5,152.0,76.0,433.25657894736844,375.5,334.44736842105266,284.5,532.0657894736842,581.0
70,60,92.0,46.0,316.42391304347825,303.5,241.43478260869566,217.0,391.4130434782609,347.0
60,70,92.0,46.0,316.42391304347825,303.5,391.4130434782609,347.0,241.43478260869566,217.0
64,60,136.0,68.0,327.3970588235294,230.0,245.3235294117647,188.0,409.47058823529414,318.0
60,64,136.0,68.0,327.3970588235294,230.0,409.47058823529414,318.0,245.3235294117647,188.0
109,106,88.0,45.0,364.28409090909093,313.5,402.8222222222222,319.0,323.95348837209303,305.0
106,109,88.0,43.0,364.28409090909093,313.5,323.95348837209303,305.0,402.8222222222222,319.0
84,86,136.0,69.0,430.5882352941176,345.5,427.7391304347826,425.0,433.5223880597015,323.0
86,84,136.0,67.0,430.5882352941176,345.5,433.5223880597015,323.0,427.7391304347826,425.0
90,86,204.0,102.0,62.5,117.5,75.95098039215686,99.0,49.049019607843135,133.0
86,90,204.0,102.0,62.5,117.5,49.049019607843135,133.0,75.95098039215686,99.0
26,30,179.0,90.0,197.3240223463687,202.0,188.51111111111112,224.5,206.23595505617976,181.0
30,26,179.0,89.0,197.3240223463687,202.0,206.23595505617976,181.0,188.51111111111112,224.5
60,65,174.0,86.0,142.132183908046,169.5,215.34883720930233,226.0,70.57954545454545,123.5
65,60,174.0,88.0,142.132183908046,169.5,70.57954545454545,123.5,215.34883720930233,226.0
4,2,200.0,101.0,20.665,188.5,35.53465346534654,150.0,5.494949494949495,193.0
2,4,200.0,99.0,20.665,188.5,5.494949494949495,193.0,35.53465346534654,150.0
24,26,126.0,63.0,413.07936507936506,415.5,420.984126984127,493.0,405.1746031746032,333.0
26,24,126.0,63.0,413.07936507936506,415.5,405.1746031746032,333.0,420.984126984127,493.0
65,69,131.0,66.0,509.3358778625954,405.0,260.4848484848485,181.0,762.0153846153846,662.0
69,65,131.0,65.0,509.3358778625954,405.0,762.0153846153846,662.0,260.4848484848485,181.0
24,21,119.0,60.0,340.672268907563,245.0,502.81666666666666,396.0,175.77966101694915,231.0
21,24,119.0,59.0,340.672268907563,245.0,175.77966101694915,231.0,502.81666666666666,396.0
28,23,138.0,69.0,186.40579710144928,229.0,152.65217391304347,228.0,220.15942028985506,230.0
23,28,138.0,69.0,186.40579710144928,229.0,220.15942028985506,230.0,152.65217391304347,228.0
84,81,167.0,84.0,379.0239520958084,358.0,312.4404761904762,315.0,446.4096385542169,380.0
81,84,167.0,83.0,379.0239520958084,358.0,446.4096385542169,380.0,312.4404761904762,315.0
87,90,137.0,69.0,-106.66423357664233,64.0,-134.231884057971,80.0,-78.69117647058823,53.5
90,87,137.0,68.0,-106.66423357664233,64.0,-78.69117647058823,53.5,-134.231884057971,80.0
22,20,237.0,118.0,-49.607594936708864,78.0,-7.8474576271186445,94.0,-91.01680672268908,65.0
20,22,237.0,119.0,-49.607594936708864,78.0,-91.01680672268908,65.0,-7.8474576271186445,94.0
63,66,108.0,54.0,274.4259259259259,257.0,229.2037037037037,227.0,319.64814814814815,325.5
66,63,108.0,54.0,274.4259259259259,257.0,319.64814814814815,325.5,229.2037037037037,227.0
110,108,204.0,101.0,249.0392156862745,186.0,282.7722772277228,226.0,215.96116504854368,156.0
108,110,204.0,103.0,249.0392156862745,186.0,215.96116504854368,156.0,282.7722772277228,226.0
22,27,194.0,97.0,289.3814432989691,299.5,301.2886597938144,285.0,277.4742268041237,301.0
27,22,194.0,97.0,289.3814432989691,299.5,277.4742268041237,301.0,301.2886597938144,285.0
11,6,134.0,67.0,350.7985074626866,336.0,381.76119402985074,323.0,319.8358208955224,343.0
6,11,134.0,67.0,350.7985074626866,336.0,319.8358208955224,343.0,381.76119402985074,323.0
45,43,230.0,115.0,149.1695652173913,175.0,115.19130434782609,144.0,183.1478260869565,184.0
43,45,230.0,115.0,149.1695652173913,175.0,183.1478260869565,184.0,115.19130434782609,144.0
100,102,187.0,94.0,187.88770053475935,194.0,101.14893617021276,123.0,275.55913978494624,275.0
102,100,187.0,93.0,187.88770053475935,194.0,275.55913978494624,275.0,101.14893617021276,123.0
103,100,216.0,108.0,275.3240740740741,233.0,295.43518518518516,271.0,255.21296296296296,213.0
100,103,216.0,108.0,275.3240740740741,233.0,255.21296296296296,213.0,295.43518518518516,271.0
10,6,119.0,59.0,317.2352941176471,261.0,264.40677966101697,193.0,369.18333333333334,400.5
6,10,119.0,60.0,317.2352941176471,261.0,369.18333333333334,400.5,264.40677966101697,193.0
22,26,146.0,72.0,264.2945205479452,212.0,280.59722222222223,200.0,248.43243243243242,216.0
26,22,146.0,74.0,264.2945205479452,212.0,248.43243243243242,216.0,280.59722222222223,200.0
86,82,213.0,106.0,284.18779342723,240.0,327.2169811320755,292.5,241.5607476635514,172.0
